ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,mturkid,Q2,peerprime,peertime_1,peertime_2,peertime_3,peertime_4,leadprime,leadtime_1,leadtime_2,leadtime_3,leadtime_4,f1,sen01nn,f2,sen02np,f3,sen03pn,f4,sen04pp,f5,sen05np,f6,sen06pn,f7,sen07nn,f8,sen08pp,f1,sen04pp,f2,sen03pn,f3,sen02np,f4,sen01nn,f5,sen08pp,f6,sen07nn,f7,sen06pn,f8,sen05np,countries_1_TEXT,countries_2_TEXT,countries_3_TEXT,countries_4_TEXT,countries_5_TEXT,countries_6_TEXT,countries_7_TEXT,countries_8_TEXT,countries_9_TEXT,countries_10_TEXT,countries_11_TEXT,countries_12_TEXT,countries_13_TEXT,countries_14_TEXT,countries_15_TEXT,countries_16_TEXT,countries_17_TEXT,countries_18_TEXT,countries_19_TEXT,countries_20_TEXT,countries_21_TEXT,countries_22_TEXT,countries_23_TEXT,countries_24_TEXT,countries_25_TEXT,peer,lead,Q54,sen1,sen2,sen3,sen4,sen5,sen6,sen7,sen8,sex,age,DO-BR-FL_37,DO-BR-FL_19,DO-BL-Presentation1,DO-BL-Presentation1inverse,DO-BL-Recall1,DO-Q-sen2,DO-Q-lead,DO-Q-peer,DO-Q-sen5,DO-Q-sen1,DO-Q-sen3,DO-Q-sen7,DO-Q-sen4,DO-Q-sen6,DO-Q-sen8,LocationLatitude,LocationLongitude,LocationAccuracy
R_6VudRwQNyEMdA5n,Default Response Set,Anonymous,,,71.174.255.162,0,04/05/16 16:44,04/05/16 16:51,1,AKCJBOQPEI3AR,1,1,40.781,43.396,46.954,3,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,KEnya,Mozambique,USA,Great Britain,Portugal,Brazil,Ecuador,France,Germany,Italy,Ireland,Sweden,Switzerland,Norway,Fin,,,,,,,,,,,5,,1,4,3,2,5,1,7,8,6,2,47,Peer prime,Presentation 1,f4|sen01nn|f3|sen02np|f2|sen03pn|f5|sen04pp|f1|sen05np|f7|sen06pn|f8|sen07nn|f6|sen08pp,,Q54|sen3|sen4|sen1|sen7|sen8|sen5|sen6|sen2,4|2|6|5|1|8|3|7,,3|2|4|6|1|7|8|5,2|6|8|1|3|4|5|7,1|2|3|4|5|6|7|8,1|6|8|7|3|5|4|2,3|8|4|6|2|1|7|5,5|8|4|3|2|7|6|1,2|3|1|8|7|5|4|6,3|5|2|6|8|1|4|7,42.27879333,-71.4434967,-1
R_8dcbm8I8zUEXLlX,Default Response Set,Anonymous,,,98.24.81.58,0,04/05/16 16:45,04/05/16 16:52,1,A1COLRJGO2VZW5,1,,,,,,1,0,0,37.655,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Switzerland,Canada,Mexico,Germany,England,Ireland,Scotland,Botswana,Gambia,Nigeria,Kenya,Zimbabwe,Belgium,Holland,Netherlands,Denmark,Sweden,Brazil,Argentina,Madagascar,Venezuela,Peru,Cambodia,Vietnma,,7,1,6,1,8,7,3,5,4,2,2,25,Lead prime,Presentation 1,f6|sen01nn|f8|sen02np|f1|sen03pn|f7|sen04pp|f3|sen05np|f5|sen06pn|f4|sen07nn|f2|sen08pp,,Q54|sen1|sen7|sen5|sen4|sen6|sen8|sen3|sen2,2|8|7|1|4|3|5|6,7|6|5|3|2|8|4|1,,6|3|4|1|5|7|8|2,1|2|3|4|5|6|7|8,7|8|3|6|5|2|1|4,5|6|3|2|7|8|4|1,2|6|4|7|5|8|3|1,1|5|4|6|8|2|3|7,3|8|5|7|4|6|2|1,35.05079651,-80.81860352,-1
R_0xOCgcDSNEnxC4Z,Default Response Set,Anonymous,,,24.162.155.229,0,04/05/16 16:42,04/05/16 16:52,1,A3MAN7RGRO72R9,1,,,,,,1,0,0,98.021,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,Uganda,france,russia,china,japan,south korea,USA,brazil,canada,,,,,,,,,,,,,,,,,,1,1,7,5,4,8,3,6,2,1,2,28,Lead prime,Presentation 1 inverse,,f8|sen04pp|f4|sen03pn|f5|sen02np|f7|sen01nn|f1|sen08pp|f2|sen07nn|f6|sen06pn|f3|sen05np,Q54|sen5|sen7|sen6|sen1|sen3|sen8|sen4|sen2,7|3|4|2|5|6|1|8,1|5|8|2|7|3|4|6,,5|1|2|8|6|4|7|3,1|2|3|4|5|6|7|8,6|5|1|8|4|3|2|7,7|2|5|8|6|4|1|3,2|7|4|8|6|1|5|3,3|2|1|6|8|7|5|4,7|4|6|3|8|2|1|5,31.05360413,-97.64209747,-1
R_1WYjFJrsCoZW5EN,Default Response Set,Anonymous,,,50.150.62.48,0,04/05/16 16:45,04/05/16 16:53,1,AGOC3YY8WGHTE,1,,,,,,1,0,0,91.361,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Canada,Greece,Brazil,France,Spain,Italy,Germany,Sweden,Uganda,India,China,Japan,Russia,Pakastan,,,,,,,,,,,,5,1,2,4,7,5,3,6,8,3,2,21,Lead prime,Presentation 1 inverse,,f2|sen04pp|f7|sen03pn|f4|sen02np|f5|sen01nn|f1|sen08pp|f8|sen07nn|f3|sen06pn|f6|sen05np,Q54|sen4|sen2|sen8|sen3|sen6|sen5|sen1|sen7,7|2|5|8|6|1|4|3,5|1|2|6|8|4|3|7,,7|4|5|8|6|3|2|1,1|2|3|4|5|6|7|8,5|8|3|1|7|6|2|4,5|6|8|3|4|2|7|1,6|2|1|5|8|4|3|7,3|8|7|6|4|1|2|5,8|6|2|1|7|3|5|4,34.25770569,-84.49210358,-1
R_1RGsHExCNunRpEp,Default Response Set,Anonymous,,,216.14.234.185,0,04/05/16 16:46,04/05/16 16:53,1,A1U6A617Q95MTZ,1,1,0,0,37.918,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Canada,Mexico,Brazil,Argentina,Peru,Chile,Senegal,Gabon,Somalia,Egypt,Mozambique,India,China,,,,,,,,,,,,7,,1,4,1,1,7,8,6,3,2,2,35,Peer prime,Presentation 1 inverse,,f7|sen04pp|f1|sen03pn|f5|sen02np|f4|sen01nn|f2|sen08pp|f3|sen07nn|f6|sen06pn|f8|sen05np,Q54|sen8|sen2|sen4|sen7|sen3|sen6|sen1|sen5,7|3|6|2|1|4|8|5,,3|8|2|6|7|1|4|5,3|6|5|2|1|7|4|8,1|2|3|4|5|6|7|8,6|8|1|7|2|3|4|5,5|6|1|8|4|3|7|2,1|3|8|6|2|5|4|7,3|5|2|6|4|1|7|8,5|2|1|7|8|4|6|3,47.57789612,-114.7314987,-1
R_9nNdHKlTXK8Pgwd,Default Response Set,Anonymous,,,50.30.34.30,0,04/05/16 16:38,04/05/16 16:54,1,A1Q7XYZUIKHUS4,1,1,0,0,36.72,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,3,1,6,5,8,2,7,6,2,24,Peer prime,Presentation 1,f2|sen01nn|f8|sen02np|f3|sen03pn|f6|sen04pp|f4|sen05np|f7|sen06pn|f1|sen07nn|f5|sen08pp,,Q54|sen7|sen5|sen3|sen4|sen1|sen2|sen8|sen6,3|5|1|6|8|4|7|2,,7|3|8|4|2|6|1|5,5|3|8|1|4|2|7|6,1|2|3|4|5|6|7|8,4|3|2|6|5|1|7|8,3|7|1|5|8|2|6|4,4|3|8|2|7|1|5|6,2|1|5|3|6|8|4|7,8|5|6|4|1|3|7|2,38.63119507,-90.19219971,-1
R_bpiyKykZE5Kz9DT,Default Response Set,Anonymous,,,131.212.249.50,0,04/05/16 16:47,04/05/16 16:54,1,A1GMVCWXQPG8ZR,1,,,,,,1,4.806,14.467,72.929,2,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,Canada,Mexico,France,Italy,China,Russia,Australia,New Zealand,Kenya,Egypt,Brazil,Dominican Republic,Cuba,Japan,South Korea,North Korea,Vietnam,,,,,,,,,6,1,2,3,8,5,3,7,4,6,1,28,Lead prime,Presentation 1,f2|sen01nn|f8|sen02np|f4|sen03pn|f5|sen04pp|f3|sen05np|f7|sen06pn|f1|sen07nn|f6|sen08pp,,Q54|sen2|sen7|sen3|sen5|sen8|sen6|sen4|sen1,4|2|6|8|1|3|5|7,8|1|6|2|5|4|3|7,,8|6|1|4|7|3|2|5,1|2|3|4|5|6|7|8,4|8|1|7|5|6|3|2,6|3|2|5|4|1|8|7,3|6|7|1|8|5|4|2,2|5|7|3|6|8|1|4,2|8|3|6|7|1|4|5,44.97590637,-93.21659851,-1
R_6J1pWttyIAuIxox,Default Response Set,Anonymous,,,68.16.12.48,0,04/05/16 16:49,04/05/16 16:54,1,AMY9FF4EMW50O,1,1,32.817,34.449,36.365,2,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,5,2,8,5,7,3,2,6,1,25,Peer prime,Presentation 1,f3|sen01nn|f1|sen02np|f5|sen03pn|f2|sen04pp|f4|sen05np|f8|sen06pn|f6|sen07nn|f7|sen08pp,,Q54|sen1|sen6|sen2|sen5|sen3|sen8|sen7|sen4,5|1|4|7|3|2|8|6,,8|2|6|4|3|5|7|1,3|4|6|1|8|7|5|2,1|2|3|4|5|6|7|8,5|1|6|3|8|4|7|2,5|1|3|6|2|8|4|7,3|6|8|7|5|1|4|2,4|7|8|2|3|1|6|5,8|5|2|3|7|6|1|4,31.18580627,-82.35389709,-1
R_231efqanvKREkeN,Default Response Set,Anonymous,,,70.209.26.250,0,04/05/16 16:44,04/05/16 16:54,1,A1BZC0YNP992F5,1,1,0,0,57.438,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,Chija,USA ,,,,,,,,,,,,,,,,,,,,,,,,6,,1,5,5,4,4,8,3,2,4,1,35,Peer prime,Presentation 1 inverse,,f2|sen04pp|f6|sen03pn|f4|sen02np|f7|sen01nn|f1|sen08pp|f5|sen07nn|f8|sen06pn|f3|sen05np,Q54|sen7|sen5|sen2|sen4|sen3|sen6|sen8|sen1,4|6|5|7|3|2|1|8,,5|2|3|8|7|1|4|6,8|3|7|2|1|6|4|5,1|2|3|4|5|6|7|8,1|6|2|4|3|5|7|8,1|8|7|2|4|3|6|5,1|8|5|2|4|3|6|7,7|8|3|4|2|1|5|6,2|8|7|1|6|3|5|4,29.05630493,-82.02570343,-1
R_b9PjEqFem5ccbFr,Default Response Set,Anonymous,,,174.60.194.187,0,04/05/16 16:48,04/05/16 16:55,1,A2LRNLG1ML5QPL,1,,,,,,1,53.064,53.064,53.682,1,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,united states,france,united kingdom,china,japan,,,,,,,,,,,,,,,,,,,,,,5,1,3,3,3,7,1,4,3,4,2,34,Lead prime,Presentation 1 inverse,,f2|sen04pp|f1|sen03pn|f3|sen02np|f5|sen01nn|f6|sen08pp|f7|sen07nn|f4|sen06pn|f8|sen05np,Q54|sen4|sen6|sen1|sen8|sen5|sen3|sen7|sen2,3|2|7|8|5|1|4|6,4|8|1|5|2|7|3|6,,4|5|2|8|7|6|1|3,1|2|3|4|5|6|7|8,8|4|1|3|6|2|5|7,1|3|2|4|8|5|6|7,4|2|5|8|3|6|1|7,8|2|3|6|7|5|4|1,4|1|3|6|5|7|2|8,39.89509583,-76.97669983,-1
R_74CMjvNjvB6DGJv,Default Response Set,Anonymous,,,107.138.28.88,0,04/05/16 16:47,04/05/16 16:55,1,A3NPE46APPH8LI,1,1,0,0,71.071,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,Canada,England,Mexico,Ireland,Scotland ,Greece,Italy,South Africa,Iraq,Iran ,Costa Rica,,,,,,,,,,,,,,,4,,1,8,5,6,4,8,2,7,3,2,50,Peer prime,Presentation 1 inverse,,f4|sen04pp|f6|sen03pn|f5|sen02np|f1|sen01nn|f7|sen08pp|f3|sen07nn|f2|sen06pn|f8|sen05np,Q54|sen8|sen7|sen2|sen4|sen1|sen6|sen5|sen3,5|3|8|4|7|6|2|1,,6|7|5|8|4|2|1|3,3|7|1|4|2|8|5|6,1|2|3|4|5|6|7|8,7|1|4|2|3|6|5|8,2|5|8|3|1|6|4|7,7|1|2|6|5|3|4|8,2|4|8|7|3|1|5|6,6|2|5|3|1|8|4|7,30.54229736,-97.91760254,-1
R_29pSES2S1GUaoIZ,Default Response Set,Anonymous,,,24.193.45.209,0,04/05/16 16:48,04/05/16 16:55,1,A1IQV3QUWRA8G1,1,1,0,0,32.503,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,Brazil,United States,Germany,France,Japan,Australia,Egypt,Spain,Ireland,Italy,Venezuela,Mexico,Canada,China,,,,,,,,,,,,8,,1,6,1,1,2,7,4,5,3,2,50,Peer prime,Presentation 1,f6|sen01nn|f7|sen02np|f2|sen03pn|f8|sen04pp|f1|sen05np|f4|sen06pn|f5|sen07nn|f3|sen08pp,,Q54|sen6|sen1|sen2|sen7|sen4|sen3|sen5|sen8,7|1|2|8|5|3|4|6,,5|4|7|1|2|6|3|8,4|8|1|7|5|2|6|3,1|2|3|4|5|6|7|8,4|3|2|8|5|7|1|6,2|7|5|1|3|4|8|6,4|6|5|3|7|8|1|2,2|7|1|8|3|5|4|6,8|3|2|6|5|7|4|1,40.8625946,-73.92179871,-1
R_72SGoswcu2S8Z8N,Default Response Set,Anonymous,,,108.198.193.127,0,04/05/16 16:49,04/05/16 16:55,1,A3JTMXHPNCUFNX,1,1,0,0,49.216,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Canada,Venzuella,Cuba,Afghanastan,Bahamas,Denmark,Sweden,,,,,,,,,,,,,,,,,,5,,1,8,7,3,1,2,6,4,6,2,34,Peer prime,Presentation 1 inverse,,f6|sen04pp|f7|sen03pn|f3|sen02np|f8|sen01nn|f5|sen08pp|f1|sen07nn|f4|sen06pn|f2|sen05np,Q54|sen4|sen7|sen5|sen8|sen3|sen1|sen6|sen2,7|2|8|5|6|3|1|4,,8|2|5|1|4|6|3|7,3|1|7|4|8|5|6|2,1|2|3|4|5|6|7|8,5|2|4|7|3|6|8|1,2|1|7|6|3|4|8|5,1|4|6|3|2|8|5|7,2|8|6|7|1|5|3|4,8|5|3|2|1|7|6|4,32.5171051,-90.13670349,-1
R_8Gt2kd2bgBvkccJ,Default Response Set,Anonymous,,,73.230.6.201,0,04/05/16 16:49,04/05/16 16:56,1,A2ZPSKYO93QAHX,1,,,,,,1,0,0,35.053,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,France,Germany,Asia,Africa,China,Japan,Albania,Afghanistan,Finland,Honduras,Canada,,,,,,,,,,,,,,,5,1,7,8,1,5,3,4,6,3,1,34,Lead prime,Presentation 1 inverse,,f5|sen04pp|f1|sen03pn|f6|sen02np|f8|sen01nn|f7|sen08pp|f2|sen07nn|f4|sen06pn|f3|sen05np,Q54|sen6|sen4|sen8|sen1|sen2|sen3|sen7|sen5,6|4|5|2|1|8|7|3,5|3|1|8|7|6|2|4,,1|6|8|2|3|4|7|5,1|2|3|4|5|6|7|8,4|1|7|5|8|3|2|6,5|8|7|6|1|4|3|2,1|2|3|5|6|7|4|8,3|8|7|6|2|4|5|1,1|4|8|7|3|5|6|2,40.16799927,-76.60929871,-1
R_ex3gnboRu0BuGTr,Default Response Set,Anonymous,,,108.202.70.20,0,04/05/16 16:49,04/05/16 16:57,1,A1QB42OYEG1553,1,,,,,,1,0,0,60.964,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,Spain,USA,Russia,Cuba,Mexico,Ireland,Finland,Norway,Iceland,Canada,Iraq,Iran,Syria,Israel,England,Scotland,,,,,,,,,,,5,1,1,6,3,7,3,2,8,5,2,34,Lead prime,Presentation 1,f1|sen01nn|f6|sen02np|f4|sen03pn|f7|sen04pp|f8|sen05np|f2|sen06pn|f3|sen07nn|f5|sen08pp,,Q54|sen7|sen2|sen6|sen8|sen1|sen3|sen4|sen5,6|1|5|4|2|8|3|7,6|5|7|2|8|3|1|4,,8|7|6|2|1|5|3|4,1|2|3|4|5|6|7|8,5|6|4|8|3|1|7|2,4|3|7|8|5|6|2|1,7|3|6|1|2|4|5|8,6|5|2|4|8|7|3|1,6|4|5|3|2|1|7|8,33.9335022,-84.39720154,-1
R_3Vp0wUEvS5b5zgx,Default Response Set,Anonymous,,,173.94.178.26,0,04/05/16 16:50,04/05/16 16:57,1,A22JFCR3I81MIV,1,,,,,,1,0,0,68.646,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Canada,Mexico,Japan,China,India,Vietnam,North Korea,South Korea,England,France,Germany,Spain,Portugal,Italy,Switzerland,Brazil,Panama,Argentina,Eca,,,,,,,6,1,2,4,4,6,5,8,3,1,2,31,Lead prime,Presentation 1 inverse,,f6|sen04pp|f4|sen03pn|f5|sen02np|f3|sen01nn|f1|sen08pp|f2|sen07nn|f7|sen06pn|f8|sen05np,Q54|sen4|sen8|sen1|sen5|sen6|sen7|sen2|sen3,7|8|4|3|1|5|2|6,3|6|8|2|4|5|1|7,,8|3|2|1|7|4|6|5,1|2|3|4|5|6|7|8,3|1|2|5|8|4|7|6,3|4|5|2|8|7|6|1,6|4|2|7|1|5|3|8,3|4|5|1|8|6|2|7,3|1|6|4|8|7|2|5,36.22970581,-79.8710022,-1
R_bkYx2Os3RElGmdT,Default Response Set,Anonymous,,,108.47.225.5,0,04/05/16 16:49,04/05/16 16:57,1,A3215OUK1JCUHJ,1,,,,,,1,0,0,51.477,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,Canada,Mexico,New Zealand,Ireland,England,Italy,Belgium,Germany,Norway,Sweden,Finland,Russia ,Australia,Japan,China,Thailand,Vietnam,,,,,,,,,4,1,6,1,7,3,2,5,8,4,2,63,Lead prime,Presentation 1,f6|sen01nn|f1|sen02np|f7|sen03pn|f3|sen04pp|f2|sen05np|f5|sen06pn|f8|sen07nn|f4|sen08pp,,Q54|sen5|sen4|sen3|sen7|sen1|sen8|sen2|sen6,3|7|1|6|2|4|5|8,7|1|2|6|5|3|4|8,,8|3|4|6|7|5|2|1,1|2|3|4|5|6|7|8,5|1|8|6|4|7|3|2,8|4|2|3|6|7|5|1,1|7|2|6|8|4|5|3,5|2|3|6|1|8|4|7,2|3|5|7|4|8|6|1,34.08520508,-117.8878021,-1
R_3t8YxQO5p1Fw6BT,Default Response Set,Anonymous,,,172.91.231.83,0,04/05/16 16:49,04/05/16 16:57,1,A1486XFUE4FA27,1,1,0,0,60.902,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,Canada,Mexico,Brazil,Colombia,Argentina,Venezuela,England,Scotland,Ireland,Spain,Russia,India,Australia,,,,,,,,,,,,4,,1,3,7,6,8,1,2,5,4,1,51,Peer prime,Presentation 1,f3|sen01nn|f1|sen02np|f7|sen03pn|f4|sen04pp|f5|sen05np|f2|sen06pn|f6|sen07nn|f8|sen08pp,,Q54|sen3|sen7|sen6|sen5|sen2|sen4|sen8|sen1,8|2|6|5|4|3|1|7,,5|6|8|1|2|7|4|3,6|1|5|7|2|8|3|4,1|2|3|4|5|6|7|8,2|7|3|5|6|4|1|8,2|4|6|1|5|3|7|8,1|7|3|8|6|5|4|2,6|1|4|7|3|2|5|8,4|1|7|2|8|5|3|6,34.40649414,-118.4015045,-1
R_0NES3fBZqNWNBAN,Default Response Set,Anonymous,,,65.35.46.224,0,04/05/16 16:50,04/05/16 16:57,1,AC0D4CQNMKFJK,1,1,0,0,38.172,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,North America,South America,Africa,Europe,Japan,China,Canada,Denaili,,,,,,,,,,,,,,,,,,5,,1,2,4,6,5,7,3,8,1,2,46,Peer prime,Presentation 1 inverse,,f5|sen04pp|f6|sen03pn|f4|sen02np|f2|sen01nn|f1|sen08pp|f8|sen07nn|f3|sen06pn|f7|sen05np,Q54|sen3|sen4|sen7|sen8|sen1|sen6|sen5|sen2,6|2|8|4|5|7|1|3,,4|5|1|3|8|7|6|2,4|3|7|5|6|8|2|1,1|2|3|4|5|6|7|8,2|3|8|6|4|5|7|1,6|5|2|1|7|4|3|8,8|4|5|3|2|6|7|1,3|6|1|5|7|4|2|8,7|3|1|6|5|4|2|8,27.91119385,-82.75509644,-1
R_eyZphgpVWjbsJ9z,Default Response Set,Anonymous,,,38.105.23.234,0,04/05/16 16:48,04/05/16 16:58,1,A1983JLO9O8O3C,1,,,,,,1,120.992,120.992,125.697,1,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,UK,Germany,irelnad,iceland,france,croatia,poland,netherland,,,,,,,,,,,,,,,,,,4,1,1,7,3,4,5,2,8,7,1,34,Lead prime,Presentation 1,f6|sen01nn|f8|sen02np|f1|sen03pn|f4|sen04pp|f5|sen05np|f2|sen06pn|f3|sen07nn|f7|sen08pp,,Q54|sen6|sen1|sen4|sen7|sen8|sen3|sen2|sen5,3|6|5|7|2|4|1|8,7|6|5|4|2|1|3|8,,6|8|3|2|7|5|4|1,1|2|3|4|5|6|7|8,2|1|6|8|5|7|3|4,8|1|7|6|5|4|2|3,4|1|8|5|6|7|3|2,2|6|4|3|7|8|1|5,2|5|3|6|7|8|1|4,34.05299377,-118.2641983,-1
R_9Zz5T2Y55xMYw97,Default Response Set,Anonymous,,,24.101.63.55,0,04/05/16 16:49,04/05/16 16:58,1,A2VOADROWMC2ZM,1,1,18.738,18.738,67.422,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,France,Germany,Spain,Italy,Greece,Norway,Sweden,Australia,Lebanon,Uruguay,Brazil,Peru,Chile,England,Sco,,,,,,,,,,4,,1,2,5,1,8,7,6,5,4,2,64,Peer prime,Presentation 1 inverse,,f8|sen04pp|f1|sen03pn|f2|sen02np|f3|sen01nn|f4|sen08pp|f7|sen07nn|f6|sen06pn|f5|sen05np,Q54|sen5|sen1|sen4|sen2|sen7|sen3|sen8|sen6,7|1|5|4|8|2|3|6,,7|8|2|6|5|1|3|4,5|2|3|4|1|7|8|6,1|2|3|4|5|6|7|8,3|2|4|8|6|1|7|5,4|6|2|7|3|1|5|8,5|1|8|4|3|6|7|2,8|7|2|1|3|6|4|5,5|1|6|8|4|2|7|3,40.91400146,-79.93199921,-1
R_43ejW0itCFXbV9H,Default Response Set,Anonymous,,,100.37.193.43,0,04/05/16 16:50,04/05/16 16:58,1,AIBFR88A00FP3,1,,,,,,1,0,0,53.925,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Denmark,Argentina,Fiji,Ghana,Iraq,Japan,,,,,,,,,,,,,,,,,,,,4,1,1,5,3,4,7,7,8,8,2,32,Lead prime,Presentation 1 inverse,,f4|sen04pp|f3|sen03pn|f6|sen02np|f1|sen01nn|f2|sen08pp|f7|sen07nn|f8|sen06pn|f5|sen05np,Q54|sen6|sen3|sen4|sen8|sen5|sen1|sen2|sen7,8|6|7|3|4|5|1|2,4|3|1|8|5|2|7|6,,2|1|6|4|5|7|8|3,1|2|3|4|5|6|7|8,2|3|8|7|4|5|1|6,3|2|6|1|4|7|8|5,6|4|5|2|1|7|8|3,2|6|5|4|7|8|3|1,6|2|4|7|8|3|1|5,40.78050232,-73.95120239,-1
R_0V5HHRJ3zJgYApn,Default Response Set,Anonymous,,,216.174.191.203,0,04/05/16 16:50,04/05/16 16:58,1,A20JA64BT9D6FR,1,,,,,,1,0,0,71.307,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,Germany,Korea,,,,,,,,,,,,,,,,,,,,,,,,5,1,2,3,6,2,7,6,2,1,2,47,Lead prime,Presentation 1,f4|sen01nn|f7|sen02np|f3|sen03pn|f5|sen04pp|f8|sen05np|f6|sen06pn|f2|sen07nn|f1|sen08pp,,Q54|sen5|sen7|sen3|sen2|sen6|sen8|sen4|sen1,1|2|3|7|4|5|8|6,4|8|3|6|1|2|7|5,,3|1|6|2|7|4|8|5,1|2|3|4|5|6|7|8,8|4|2|5|6|1|7|3,8|7|1|6|5|3|4|2,3|7|5|1|6|8|4|2,4|6|7|2|3|1|8|5,8|1|5|6|4|2|3|7,40.09480286,-89.70570374,-1
R_5mtWX0YW0cORrcF,Default Response Set,Anonymous,,,76.107.114.12,0,04/05/16 16:50,04/05/16 16:58,1,A3AT9S1CF9QV4K,1,1,0,0,71.659,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,America,England,France,ITALY,GerMANY,Russia,,,,,,,,,,,,,,,,,,,,4,,1,3,5,2,7,8,6,1,4,1,75,Peer prime,Presentation 1,f3|sen01nn|f1|sen02np|f2|sen03pn|f7|sen04pp|f5|sen05np|f6|sen06pn|f8|sen07nn|f4|sen08pp,,Q54|sen6|sen8|sen4|sen5|sen7|sen3|sen1|sen2,5|4|7|1|6|3|2|8,,6|4|8|1|7|5|3|2,4|1|6|7|3|5|2|8,1|2|3|4|5|6|7|8,3|2|8|5|1|4|6|7,4|2|3|5|6|7|1|8,1|2|7|8|5|4|3|6,5|1|2|7|8|3|6|4,5|8|1|7|3|2|4|6,35.07940674,-89.84300232,-1
R_9Txo52GKbLFs97f,Default Response Set,Anonymous,,,98.236.101.13,0,04/05/16 16:53,04/05/16 17:00,1,A2PRUGB0D8OD11,1,,,,,,1,3.54,8.132,64.269,3,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Ugando,Chile,Brazil,England,Germany,Sweden,Poland,Russia,China,Japan,Korea,Vietnam,Australia,South Africa,Uraguay,Ethiopia,Guinea,Namibia,,,,,,,,2,1,7,5,8,4,1,6,3,2,2,32,Lead prime,Presentation 1,f8|sen01nn|f4|sen02np|f3|sen03pn|f7|sen04pp|f6|sen05np|f5|sen06pn|f1|sen07nn|f2|sen08pp,,Q54|sen3|sen4|sen8|sen6|sen5|sen2|sen1|sen7,8|4|2|1|3|6|5|7,7|8|4|1|2|5|3|6,,2|5|4|1|3|6|7|8,1|2|3|4|5|6|7|8,5|3|4|2|6|1|8|7,6|5|3|7|2|1|4|8,7|2|1|4|6|5|3|8,3|6|2|1|5|4|7|8,6|3|4|8|2|7|5|1,39.56750488,-79.93630219,-1
R_4P0VV0E040i1Wa9,Default Response Set,Anonymous,,,108.11.202.204,0,04/05/16 16:54,04/05/16 17:00,1,A37I4XSK8N2XGI,1,1,27.846,27.846,33.963,1,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Canada,Africa,Europe,France ,India,China,Japan,,,,,,,,,,,,,,,,,,5,,1,8,8,3,4,7,3,8,1,2,33,Peer prime,Presentation 1,f2|sen01nn|f5|sen02np|f1|sen03pn|f4|sen04pp|f3|sen05np|f8|sen06pn|f7|sen07nn|f6|sen08pp,,Q54|sen5|sen7|sen2|sen8|sen3|sen4|sen6|sen1,1|2|7|3|8|5|4|6,,6|4|3|5|1|8|7|2,2|5|4|1|6|8|3|7,1|2|3|4|5|6|7|8,3|7|6|5|2|8|1|4,3|5|2|8|6|4|7|1,4|5|7|6|3|1|2|8,2|7|6|5|3|4|8|1,7|4|6|2|3|8|1|5,40.28970337,-76.82299805,-1
