ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,mturkid,Q2,peerprime,peertime_1,peertime_2,peertime_3,peertime_4,leadprime,leadtime_1,leadtime_2,leadtime_3,leadtime_4,f1,sen01p,f2,sen02p,f3,sen03p,f4,sen04p,f5,sen05n,f6,sen06n,f7,sen07n,f8,sen08n,f1,sen01p,f2,sen02p,f3,sen03p,f4,sen04p,f5,sen05n,f6,sen06n,f7,sen07n,f8,sen08n,countries_1_TEXT,countries_2_TEXT,countries_3_TEXT,countries_4_TEXT,countries_5_TEXT,countries_6_TEXT,countries_7_TEXT,countries_8_TEXT,countries_9_TEXT,countries_10_TEXT,countries_11_TEXT,countries_12_TEXT,countries_13_TEXT,countries_14_TEXT,countries_15_TEXT,countries_16_TEXT,countries_17_TEXT,countries_18_TEXT,countries_19_TEXT,countries_20_TEXT,countries_21_TEXT,countries_22_TEXT,countries_23_TEXT,countries_24_TEXT,countries_25_TEXT,lead,Q54,sen1,sen2,sen3,sen4,sen5,sen6,sen7,sen8,sex,age,DO-BR-FL_37,DO-BR-FL_19,DO-BL-Presentation1,DO-BL-Presentation1inverse,DO-BL-Recall1,DO-Q-sen2,DO-Q-sen1,DO-Q-lead,DO-Q-sen6,DO-Q-sen3,DO-Q-sen5,DO-Q-sen7,DO-Q-sen8,DO-Q-sen4,LocationLatitude,LocationLongitude,LocationAccuracy
R_9yIhoCaXP0QXAG1,Default Response Set,Anonymous,,,73.253.93.71,0,10/03/16 19:02,10/03/16 19:08,1,A1CC1ESUM2JWJ2,1,,,,,,1,0,0,35.176,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,united states,canada,mexico,guatamala,cuba,chile,england,scotland,ireland,germany,france,spain,italy,iraq,saudi arabia,china,j,,,,,,,,,2,1,4,2,6,8,5,8,6,7,2,30,Lead prime,Presentation 1 inverse,,f1|sen06n|f2|sen02p|f3|sen05n|f4|sen01p|f5|sen03p|f6|sen08n|f7|sen07n|f8|sen04p,Q54|sen2|sen6|sen1|sen3|sen8|sen4|sen5|sen7,6|5|3|4|7|2|8|1,1|2|3|4|5|6|7|8,6|7|8|3|1|5|2|4,7|2|8|5|4|6|3|1,6|3|4|2|1|7|5|8,5|7|4|1|8|6|2|3,5|6|8|4|7|2|3|1,4|6|5|8|3|1|7|2,2|1|5|3|6|8|4|7,41.76829529,-70.60070038,-1
R_1BsHghN6Q40XcHz,Default Response Set,Anonymous,,,166.137.90.115,0,10/03/16 19:00,10/03/16 19:08,1,AOTSBJGYMR4N8,1,,,,,,1,0,0,111.469,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,bosnia and herzgovina,brazil,uruguay,mexico,canada,cuba,haiti,dominican republic,hondurass,france,spain,peru,uk,germany,poland,austra,czech republic,slovakia,,,,,,,,4,1,5,2,4,5,3,7,6,1,1,23,Lead prime,Presentation 1 inverse,,f1|sen08n|f2|sen02p|f3|sen05n|f4|sen03p|f5|sen01p|f6|sen07n|f7|sen06n|f8|sen04p,Q54|sen5|sen2|sen7|sen1|sen8|sen6|sen3|sen4,1|5|4|3|2|6|7|8,1|2|3|4|5|6|7|8,6|7|5|4|8|3|2|1,3|6|5|2|8|1|4|7,5|2|6|7|1|4|8|3,8|4|5|2|1|3|7|6,6|4|2|5|1|3|7|8,8|6|3|4|5|7|1|2,1|6|2|3|5|7|4|8,40.2539978,-83.36849976,-1
R_3lytKAyw7j8xUUt,Default Response Set,Anonymous,,,173.220.51.74,0,10/03/16 19:00,10/03/16 19:08,1,AP9QPMZF13N0I,1,,,,,,1,0,0,157.991,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,UNITED STATES,CANADA,INDIA,MEXICO,CHILE,CUBA,RUSSIA,CHINA,MONGOLIA,IRAQ,IRAN,ISRAEL,FRANCE,GERMANY,POLAND,IRELAND,ICELAND,GREENLAND,SWEDEN,SWITZERLAND,,,,,,5,1,6,8,2,5,4,7,8,1,1,28,Lead prime,Presentation 1 inverse,,f1|sen08n|f2|sen03p|f3|sen05n|f4|sen01p|f5|sen04p|f6|sen07n|f7|sen06n|f8|sen02p,Q54|sen3|sen1|sen5|sen8|sen4|sen6|sen2|sen7,6|5|7|8|4|3|2|1,1|2|3|4|5|6|7|8,7|5|2|6|1|3|8|4,7|1|8|4|5|2|3|6,2|3|1|6|8|7|4|5,3|4|7|6|8|1|2|5,2|8|4|7|6|3|5|1,8|4|2|5|3|6|7|1,7|2|4|8|3|1|5|6,40.69030762,-73.37490082,-1
R_6F1904z2gi1f9sx,Default Response Set,Anonymous,,,69.1.20.4,0,10/03/16 19:01,10/03/16 19:08,1,A10LQ8RUWDUI5U,1,,,,,,1,0,0,72.876,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,usa,canada,scottland,france,,,,,,,,,,,,,,,,,,,,,,2,1,4,4,7,2,1,7,6,3,2,28,Lead prime,Presentation 1 inverse,,f1|sen05n|f2|sen04p|f3|sen07n|f4|sen01p|f5|sen03p|f6|sen06n|f7|sen08n|f8|sen02p,Q54|sen2|sen5|sen3|sen1|sen7|sen4|sen8|sen6,1|8|5|2|3|4|6|7,1|2|3|4|5|6|7|8,4|3|5|8|7|1|2|6,2|1|5|8|6|7|3|4,5|8|7|3|2|4|6|1,5|3|7|6|8|2|4|1,4|6|3|7|8|1|5|2,5|2|8|4|1|6|3|7,3|1|8|2|4|7|6|5,34.82009888,-86.87709808,-1
R_4Ouz9PZ0YRXRH1j,Default Response Set,Anonymous,,,97.84.212.95,0,10/03/16 19:02,10/03/16 19:08,1,A23URJQ2DDWXBO,1,,,,,,1,38.716,38.716,78.217,1,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,Japan,United States,China,Korea,England,Spain,France,Saudi Arabia,South Africa,Brazil,Congo,Argentina,Columbia,,,,,,,,,,,,,1,1,6,8,1,7,6,4,5,5,2,29,Lead prime,Presentation 1,f1|sen03p|f2|sen08n|f3|sen02p|f4|sen06n|f5|sen07n|f6|sen01p|f7|sen04p|f8|sen05n,,Q54|sen8|sen7|sen2|sen5|sen1|sen6|sen4|sen3,7|6|4|2|5|3|8|1,1|2|3|4|5|6|7|8,8|2|5|6|4|3|7|1,7|6|8|5|2|1|4|3,3|8|7|4|1|5|6|2,1|2|3|4|6|7|5|8,1|6|3|5|8|2|7|4,6|5|8|4|3|7|1|2,4|1|6|5|3|7|2|8,42.8526001,-86.126297,-1
R_5gtfx1JIt7xaoIZ,Default Response Set,Anonymous,,,69.180.84.248,0,10/03/16 19:02,10/03/16 19:08,1,APIMRVTG43CPH,1,1,0,0,57.527,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,africa,germany,france,italy,russia,japan,sweden,canada,,,,,,,,,,,,,,,,,,,1,6,6,3,3,4,2,5,1,2,56,Peer prime,Presentation 1 inverse,,f1|sen06n|f2|sen04p|f3|sen07n|f4|sen01p|f5|sen02p|f6|sen05n|f7|sen08n|f8|sen03p,Q54|sen1|sen7|sen2|sen6|sen4|sen5|sen3|sen8,2|5|7|8|1|6|3|4,1|2|3|4|5|6|7|8,,8|1|5|3|2|4|6|7,8|2|5|3|1|7|6|4,2|5|3|1|7|6|8|4,1|7|3|5|6|2|8|4,5|1|4|3|8|7|6|2,4|2|6|1|3|5|7|8,31.31469727,-81.52220154,-1
R_6ilpuOWL4cm6KHj,Default Response Set,Anonymous,,,209.66.200.20,0,10/03/16 19:03,10/03/16 19:08,1,A667L63P4M8NO,1,1,27.745,28.259,31.293,2,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,united states,mexico,canada,belize,guatemala,el salvador,brazil,france,sweden,switzerland,poland,peru,colombia,ecuador,new zealand,australia,spain,egypt,israel,,,,,,,,1,7,1,3,5,5,2,8,4,2,34,Peer prime,Presentation 1,f1|sen02p|f2|sen06n|f3|sen03p|f4|sen07n|f5|sen05n|f6|sen01p|f7|sen04p|f8|sen08n,,Q54|sen5|sen2|sen7|sen1|sen8|sen6|sen3|sen4,8|6|2|1|3|7|4|5,1|2|3|4|5|6|7|8,,6|3|5|8|2|1|7|4,5|1|7|3|4|8|6|2,4|3|6|1|7|2|5|8,5|2|7|4|1|3|8|6,4|1|2|7|6|3|5|8,6|2|7|4|1|8|5|3,33.2230072,-117.1069031,-1
R_5j2dyLZUyg8dz13,Default Response Set,Anonymous,,,184.53.34.1,0,10/03/16 19:01,10/03/16 19:08,1,A11S8IAAVDXCUS,1,1,0,0,44.38,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Mexico,Canada,Iran,Iraq,France,England,Ireland,Russia,China,Poland,,,,,,,,,,,,,,,,1,3,3,1,7,5,2,8,4,2,26,Peer prime,Presentation 1,f1|sen03p|f2|sen06n|f3|sen02p|f4|sen08n|f5|sen05n|f6|sen04p|f7|sen01p|f8|sen07n,,Q54|sen2|sen6|sen3|sen4|sen7|sen8|sen5|sen1,7|3|8|2|4|5|1|6,1|2|3|4|5|6|7|8,,7|5|6|2|3|8|4|1,7|8|5|6|1|4|3|2,6|7|8|1|3|5|2|4,7|3|4|2|6|8|5|1,4|6|8|5|2|7|1|3,6|2|1|5|3|7|4|8,38,-97,-1
R_5mWcizIBRDQBCbH,Default Response Set,Anonymous,,,108.36.85.148,0,10/03/16 19:03,10/03/16 19:08,1,A161AJDHLJVCLZ,1,,,,,,1,0,0,33.888,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USa,canada,mexico,nigaragua,peru,brazil,jamaica,costa rica,england,france,italy,germany,ireland,scottland,finland,russia,china,australia,india,turkey,pakistan,iraq,iran,japan,iceland,7,1,6,1,1,7,8,4,2,5,2,28,Lead prime,Presentation 1,f1|sen02p|f2|sen07n|f3|sen03p|f4|sen06n|f5|sen08n|f6|sen01p|f7|sen04p|f8|sen05n,,Q54|sen5|sen4|sen3|sen1|sen2|sen7|sen6|sen8,6|3|8|1|2|4|7|5,1|2|3|4|5|6|7|8,2|8|6|7|3|5|1|4,7|6|1|2|3|5|8|4,1|7|4|2|5|8|6|3,3|4|1|2|5|8|6|7,8|3|2|7|1|5|4|6,7|4|6|2|1|5|3|8,3|4|6|8|2|5|7|1,39.91929626,-75.41899872,-1
R_b1LgSkwS7Hg5h7T,Default Response Set,Anonymous,,,71.77.211.220,0,10/03/16 19:03,10/03/16 19:08,1,A23H9Y6D4J1HFA,1,1,0,0,38.457,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,US,Afghanistan,Syria,Iraq,Egypt,Kuwait,UAE,Sudan,Jordan,Canada,Mexico,Guatemala,Nicaragua,Columbia,Peru,Argentina,France,England,Germany,Ireland,Poland,Sweden,Norway,Russia,Kazhakstan,,1,1,7,6,8,5,2,3,7,1,31,Peer prime,Presentation 1,f1|sen01p|f2|sen06n|f3|sen02p|f4|sen08n|f5|sen05n|f6|sen03p|f7|sen04p|f8|sen07n,,Q54|sen2|sen7|sen4|sen6|sen8|sen5|sen1|sen3,3|8|7|2|5|4|6|1,1|2|3|4|5|6|7|8,,8|2|4|6|1|7|3|5,5|3|8|1|7|2|6|4,2|3|8|4|5|1|6|7,7|4|5|6|3|2|1|8,3|4|5|6|7|1|8|2,2|1|6|3|8|7|5|4,34.57139587,-78.75659943,-1
R_6D1sEhQw91RI2Gx,Default Response Set,Anonymous,,,74.77.102.19,0,10/03/16 19:02,10/03/16 19:08,1,A3N8MC9JZWS4WX,1,,,,,,1,0,0,56.393,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Canda,Mexico,Austraila,France,Italy,Britain,Iseland,Antartica,New Zeland,Bahamas,,,,,,,,,,,,,,,8,1,7,5,4,8,6,3,1,3,2,29,Lead prime,Presentation 1 inverse,,f1|sen06n|f2|sen02p|f3|sen08n|f4|sen04p|f5|sen03p|f6|sen05n|f7|sen07n|f8|sen01p,Q54|sen6|sen1|sen4|sen2|sen7|sen8|sen3|sen5,5|2|6|8|7|4|1|3,1|2|3|4|5|6|7|8,2|3|7|4|5|1|8|6,1|7|5|3|6|4|8|2,6|8|2|4|1|5|3|7,4|8|5|2|3|7|1|6,7|5|2|4|3|1|8|6,8|3|1|4|5|6|2|7,1|7|5|3|2|6|4|8,42.99049377,-78.84200287,-1
R_8wFHjv2WMh98RCJ,Default Response Set,Anonymous,,,65.88.88.156,0,10/03/16 19:02,10/03/16 19:08,1,A1H2E85EW10IO3,1,1,0,0,48.006,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,Canada,Mexico,Holland,France,Germany,Italy,Russia,China,Tanzania,Kenya,Somalia,Turkey,India,Sri Lanka,Chile,Argentina,Brazil,Peru,Ecuador,Belize,Bahamas,Sou,,,,1,4,7,8,5,5,1,6,7,1,31,Peer prime,Presentation 1,f1|sen02p|f2|sen08n|f3|sen04p|f4|sen07n|f5|sen05n|f6|sen03p|f7|sen01p|f8|sen06n,,Q54|sen5|sen3|sen7|sen4|sen1|sen8|sen2|sen6,7|8|3|5|2|6|1|4,1|2|3|4|5|6|7|8,,8|1|3|5|6|7|4|2,6|7|4|5|1|3|2|8,8|3|1|4|6|7|5|2,3|1|7|5|6|4|8|2,3|2|7|6|1|8|4|5,3|5|4|7|6|2|8|1,40.78050232,-73.95120239,-1
R_6gSMyGvCAXrnkqN,Default Response Set,Anonymous,,,184.57.127.183,0,10/03/16 19:03,10/03/16 19:08,1,AZACNY1H74YWS,1,,,,,,1,0,0,50.353,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Canada,France,UK,Germany,Mexico,Russia,Italy,China,Sweden,Norway,Finland,Denmark,Brazil,Spain,Portugal,Greece,Switzerland,,,,,,,,4,1,4,5,2,8,3,6,6,1,2,63,Lead prime,Presentation 1 inverse,,f1|sen08n|f2|sen03p|f3|sen05n|f4|sen01p|f5|sen02p|f6|sen06n|f7|sen07n|f8|sen04p,Q54|sen8|sen5|sen1|sen4|sen7|sen6|sen2|sen3,7|8|3|4|2|6|5|1,1|2|3|4|5|6|7|8,5|6|7|8|2|4|3|1,8|5|6|1|4|3|2|7,5|8|2|4|3|1|7|6,4|8|2|7|1|3|6|5,8|3|5|7|2|4|6|1,8|7|3|6|2|4|5|1,6|5|3|8|1|4|7|2,39.68780518,-82.604599,-1
R_di2mkXGUO1KUHtP,Default Response Set,Anonymous,,,99.165.217.132,0,10/03/16 19:02,10/03/16 19:09,1,A2616JPJO73667,1,1,58.15,59.716,74.737,2,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Japan,Canada,Korea,China,Thiland,England,Germany,Australia,New Zealand,Poland,Af,,,,,,,,,,,,,,,1,1,2,6,7,4,5,3,1,1,24,Peer prime,Presentation 1,f1|sen04p|f2|sen07n|f3|sen02p|f4|sen05n|f5|sen06n|f6|sen03p|f7|sen01p|f8|sen08n,,Q54|sen6|sen3|sen7|sen5|sen8|sen1|sen4|sen2,1|7|8|5|2|6|3|4,1|2|3|4|5|6|7|8,,7|5|6|1|2|8|3|4,5|6|3|8|2|4|1|7,2|6|5|4|1|8|7|3,2|8|4|6|5|3|1|7,8|5|2|6|4|3|1|7,7|8|4|2|5|6|3|1,42.52560425,-82.88359833,-1
R_e3wgCvXnfBJhjtH,Default Response Set,Anonymous,,,74.194.192.157,0,10/03/16 19:03,10/03/16 19:09,1,ABO9F0JD9NN54,1,1,0,0,33.057,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,estonia,usa,canada,mexico,argentina,chile,france,australia,japan,china,russia,,,,,,,,,,,,,,,,1,4,7,7,2,3,3,1,4,2,29,Peer prime,Presentation 1 inverse,,f1|sen08n|f2|sen04p|f3|sen07n|f4|sen02p|f5|sen03p|f6|sen05n|f7|sen06n|f8|sen01p,Q54|sen4|sen8|sen6|sen3|sen7|sen2|sen1|sen5,5|7|1|8|3|6|2|4,1|2|3|4|5|6|7|8,,1|2|6|8|3|5|4|7,6|3|8|5|4|7|1|2,2|8|3|4|6|5|1|7,2|8|7|5|4|3|1|6,6|8|4|5|1|2|3|7,7|4|1|6|3|2|8|5,30.32170105,-95.52420044,-1
R_4GbbTHnFYJltSpT,Default Response Set,Anonymous,,,50.129.5.11,0,10/03/16 19:03,10/03/16 19:09,1,A19SEZVIVAMGVZ,1,1,0,0,42.184,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,usa,france,england,canada,mexico,Zimbabwe ,russia,china,japan,ger,,,,,,,,,,,,,,,,,1,1,7,6,3,2,5,3,5,1,42,Peer prime,Presentation 1,f1|sen01p|f2|sen05n|f3|sen04p|f4|sen06n|f5|sen07n|f6|sen03p|f7|sen02p|f8|sen08n,,Q54|sen1|sen8|sen7|sen6|sen5|sen4|sen3|sen2,6|3|4|1|2|5|7|8,1|2|3|4|5|6|7|8,,7|4|1|2|3|8|5|6,3|4|2|7|8|5|6|1,5|4|2|3|8|6|7|1,3|6|8|7|5|4|2|1,5|7|3|2|8|1|6|4,7|1|2|6|3|4|5|8,41.84390259,-86.21640015,-1
R_ewZPeh4PJrv6LiJ,Default Response Set,Anonymous,,,71.125.0.93,0,10/03/16 19:00,10/03/16 19:09,1,AHZPOM46IUJ2N,1,,,,,,1,0,0,57.149,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Canada,Mexico,France,Germany,England,Scotland,Australia,Japan,China,Vietnam,North Korea,South Korea,Portugal,Spain,Italy,Norway,Sweden,Denmark,Ireland,Finland,India,Sri La,,,3,1,7,3,8,5,2,2,4,1,2,37,Lead prime,Presentation 1,f1|sen01p|f2|sen05n|f3|sen02p|f4|sen07n|f5|sen06n|f6|sen03p|f7|sen04p|f8|sen08n,,Q54|sen4|sen7|sen2|sen6|sen3|sen8|sen1|sen5,5|6|4|1|3|7|2|8,1|2|3|4|5|6|7|8,8|4|2|6|3|1|7|5,5|3|4|1|8|2|7|6,2|8|7|1|4|5|3|6,3|4|1|5|6|8|2|7,7|5|3|8|6|1|4|2,3|7|5|2|1|6|8|4,8|6|1|7|5|3|2|4,40.77999878,-73.19830322,-1
R_aYnniM27dvUrh6B,Default Response Set,Anonymous,,,74.138.179.169,0,10/03/16 19:03,10/03/16 19:09,1,A21ZMR7O42OSMI,1,,,,,,1,0,0,56.513,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,Africa,Germany,France ,Italy ,Canada,United States,Spain,Brazil,Colombia,Mexico,P,,,,,,,,,,,,,,,6,1,1,6,6,3,4,8,8,2,2,35,Lead prime,Presentation 1,f1|sen01p|f2|sen08n|f3|sen03p|f4|sen05n|f5|sen07n|f6|sen02p|f7|sen04p|f8|sen06n,,Q54|sen3|sen2|sen7|sen5|sen4|sen6|sen1|sen8,5|2|6|8|1|3|4|7,1|2|3|4|5|6|7|8,7|3|2|1|4|8|6|5,5|3|8|2|1|6|4|7,1|6|2|5|8|7|3|4,4|8|3|7|5|1|6|2,4|2|3|1|5|7|6|8,4|2|8|1|7|6|3|5,4|3|2|6|1|5|7|8,37.854599,-85.89610291,-1
R_eK7z297wciJZKVT,Default Response Set,Anonymous,,,98.111.1.17,0,10/03/16 19:02,10/03/16 19:09,1,A27TPKZZ723Z24,1,1,0,0,44.36,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Canada,Mexico,Italy,Sweden ,Poland,Australia,Germany,Irish,Sicily,,,,,,,,,,,,,,,,,1,3,2,5,8,8,7,1,6,2,45,Peer prime,Presentation 1 inverse,,f1|sen07n|f2|sen02p|f3|sen08n|f4|sen01p|f5|sen03p|f6|sen05n|f7|sen06n|f8|sen04p,Q54|sen7|sen6|sen1|sen3|sen2|sen8|sen4|sen5,1|8|4|2|7|6|5|3,1|2|3|4|5|6|7|8,,5|8|2|1|7|3|6|4,1|3|7|5|8|4|6|2,6|1|2|8|3|7|5|4,6|1|8|3|5|7|4|2,7|4|3|8|2|1|6|5,7|2|3|5|8|4|6|1,41.2808075,-75.89620209,-1
R_cUS1MBIVZ0chP2B,Default Response Set,Anonymous,,,173.57.209.4,0,10/03/16 19:02,10/03/16 19:09,1,A1A67ONSHK22L3,1,,,,,,1,56.779,76.749,96.292,2,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Mexico,Canada,Chile,Brazil,India,Pakistan,Bangladesh,Australia,Indonesia,Russia,Afghanistan,Algeria,Egypt,Lybia,Morroco,England,Germany,France,Austria,Hungary,Uzbekistan,Spain,Peru,China,8,1,2,8,3,5,7,1,4,6,1,26,Lead prime,Presentation 1 inverse,,f1|sen06n|f2|sen01p|f3|sen07n|f4|sen03p|f5|sen04p|f6|sen08n|f7|sen05n|f8|sen02p,Q54|sen4|sen8|sen6|sen2|sen1|sen5|sen7|sen3,6|4|2|5|8|7|3|1,1|2|3|4|5|6|7|8,1|3|7|6|8|2|4|5,6|2|7|8|5|4|1|3,4|7|3|2|6|5|1|8,6|3|4|5|8|1|2|7,7|6|3|1|2|8|4|5,6|2|4|5|7|3|1|8,2|8|3|1|7|5|6|4,32.957901,-96.62359619,-1
R_bkFIl5TAgOr3dfT,Default Response Set,Anonymous,,,73.22.47.199,0,10/03/16 19:02,10/03/16 19:09,1,AO3NZXSI6KQSZ,1,1,28.309,28.309,73.39,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Mexico,Spain,France,Canada,Jamaica,Poland,Russia,Syria,Iran,Israel,Iraq,India,China,Japan,Taiwan,Portugal,,,,,,,,,,1,2,4,5,4,6,3,8,3,2,59,Peer prime,Presentation 1 inverse,,f1|sen05n|f2|sen02p|f3|sen06n|f4|sen03p|f5|sen01p|f6|sen08n|f7|sen07n|f8|sen04p,Q54|sen3|sen5|sen1|sen2|sen7|sen8|sen6|sen4,1|7|4|6|2|8|5|3,1|2|3|4|5|6|7|8,,2|4|8|5|1|7|3|6,4|6|8|1|3|5|7|2,5|6|3|2|4|8|1|7,4|1|8|7|6|2|5|3,8|4|3|1|5|6|2|7,7|8|1|5|4|2|6|3,39.68429565,-89.72370148,-1
R_5tHz7k5MnnQeBWl,Default Response Set,Anonymous,,,68.59.80.138,0,10/03/16 19:03,10/03/16 19:09,1,A1GQTXZPHAMLEH,1,1,0.937,63.198,80.799,15,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,Argentina,China,Brazil,Mexico,Columbia,Canada,Russia,Spain,France,Italy,Germany,Switzerland,Great Britain,Ireland,,,,,,,,,,,,1,6,5,1,6,3,2,7,4,1,36,Peer prime,Presentation 1,f1|sen03p|f2|sen06n|f3|sen01p|f4|sen07n|f5|sen05n|f6|sen04p|f7|sen02p|f8|sen08n,,Q54|sen2|sen1|sen8|sen6|sen4|sen7|sen3|sen5,4|8|5|1|7|2|3|6,1|2|3|4|5|6|7|8,,7|4|3|1|2|8|5|6,6|5|3|1|2|8|4|7,1|4|3|5|6|8|2|7,4|5|6|3|2|7|1|8,1|3|5|2|7|8|6|4,4|8|6|7|1|3|5|2,30.15209961,-85.72669983,-1
R_dnj5eMHOa8aaA05,Default Response Set,Anonymous,,,64.151.28.112,0,10/03/16 19:03,10/03/16 19:09,1,A2389DERMNF3ZB,1,1,0,0,33.558,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,usa,canada,uk,france,australia,germany,spain,new zealand,russia,china,japan,finland,,,,,,,,,,,,,,,1,3,7,6,1,2,4,7,8,2,38,Peer prime,Presentation 1,f1|sen04p|f2|sen05n|f3|sen02p|f4|sen06n|f5|sen07n|f6|sen03p|f7|sen01p|f8|sen08n,,Q54|sen4|sen3|sen8|sen2|sen7|sen1|sen6|sen5,1|4|5|7|2|3|6|8,1|2|3|4|5|6|7|8,,3|7|2|6|4|8|1|5,4|7|3|1|2|5|6|8,5|7|8|4|1|3|2|6,1|6|2|8|7|3|4|5,5|1|6|3|2|7|4|8,8|7|2|4|5|1|6|3,38.9499054,-94.74530029,-1
R_8H9yZyCPylryMzH,Default Response Set,Anonymous,,,71.170.3.54,0,10/03/16 19:02,10/03/16 19:09,1,A2TG7EEQ2XG2IK,1,,,,,,1,0,0,52.249,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,Australia,India,China,Japan,Phillipines,Thailand,,,,,,,,,,,,,,,,,,,,5,1,4,8,5,5,2,6,7,1,2,44,Lead prime,Presentation 1 inverse,,f1|sen05n|f2|sen02p|f3|sen08n|f4|sen01p|f5|sen03p|f6|sen07n|f7|sen06n|f8|sen04p,Q54|sen3|sen1|sen4|sen8|sen7|sen5|sen6|sen2,4|8|1|7|5|2|6|3,1|2|3|4|5|6|7|8,4|5|3|6|8|2|1|7,2|5|1|4|3|7|6|8,1|4|3|7|8|6|5|2,3|8|6|7|4|2|1|5,6|4|7|8|2|5|3|1,1|6|3|7|2|8|4|5,2|7|3|4|8|5|1|6,32.8500061,-96.96130371,-1
R_eWMlmawq82gG6Vf,Default Response Set,Anonymous,,,24.34.69.214,0,10/03/16 19:03,10/03/16 19:09,1,A3O7NH5MWBWWNG,1,,,,,,1,0,0,47.438,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,ENGLAND,USA,CANADA,MEXICO,SWEDEN,DENMARK,NORWAY,FRANCE,GERMANY,JAPAN,INDONESIA,CHINA,SPAIN,PORTUGAL,BELGIUM,RUSSIA,MONGOLIA,EGYPT,MOROCCO,GREENL,,,,,,3,1,6,1,3,6,4,4,2,8,1,32,Lead prime,Presentation 1,f1|sen02p|f2|sen07n|f3|sen03p|f4|sen06n|f5|sen05n|f6|sen01p|f7|sen04p|f8|sen08n,,Q54|sen3|sen7|sen8|sen6|sen2|sen4|sen5|sen1,6|2|1|8|4|7|3|5,1|2|3|4|5|6|7|8,5|2|1|7|8|4|6|3,7|3|6|4|8|5|2|1,1|5|7|6|2|8|3|4,4|2|6|1|8|5|3|7,1|5|8|6|7|2|4|3,4|1|7|5|3|2|6|8,1|2|7|8|3|5|6|4,43.17559814,-71.41040039,-1
R_0jjC5m4YnBRa2hv,Default Response Set,Anonymous,,,70.44.240.36,0,10/03/16 19:02,10/03/16 19:09,1,A1S6C6EN8MPKC3,1,1,0,0,145.64,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,united states,russia,japan,china,egypt,england,germany,france,Spain,Portugal,Ireland,Poland,,,,,,,,,,,,,,,1,6,3,8,7,1,6,3,2,1,48,Peer prime,Presentation 1 inverse,,f1|sen07n|f2|sen04p|f3|sen05n|f4|sen02p|f5|sen01p|f6|sen06n|f7|sen08n|f8|sen03p,Q54|sen1|sen7|sen5|sen3|sen6|sen4|sen8|sen2,6|5|8|4|7|3|2|1,1|2|3|4|5|6|7|8,,1|4|3|6|2|7|5|8,4|3|1|6|5|8|2|7,5|6|2|4|8|3|1|7,3|7|8|1|2|4|6|5,3|2|4|6|1|5|8|7,1|5|7|2|8|3|6|4,41.17930603,-74.4516983,-1
